9.472500000000000364e-01,1.433300000000000018e+00,1.000000000000000000e+00,7.863200000000000189e-01,-7.630000000000000652e+100,-4.430066841039924270e+02
1.000000000000000000e+00,1.418800000000000061e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.010000000000000018e+104,-4.573830898190583980e+02
9.998700000000000365e-01,1.318500000000000005e+00,8.264299999999999979e-01,8.176999999999999824e-01,-2.430000000000000129e+98,-4.315079505561284350e+02
9.755500000000000282e-01,1.259500000000000064e+00,9.998899999999999455e-01,9.999599999999999600e-01,-3.550000000000000260e+100,-4.414764036203743558e+02
9.268499999999999517e-01,1.604200000000000070e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.160000000000000040e+106,-4.668703695395647628e+02
8.328499999999999792e-01,1.633099999999999996e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.370000000000000120e+104,-4.603127151755670639e+02
9.997000000000000330e-01,1.915699999999999958e+00,8.378799999999999581e-01,7.360200000000000076e-01,-2.290000000000000039e+106,-4.682306331644605280e+02
5.509100000000000108e-01,1.913200000000000012e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.449999999999999927e+103,-4.552347674334504859e+02
9.850999999999999757e-01,1.092200000000000060e+00,8.357599999999999474e-01,1.000000000000000000e+00,-2.619999999999999920e+96,-4.224481763049933534e+02
1.000000000000000000e+00,1.618500000000000050e+00,1.000000000000000000e+00,5.961300000000000487e-01,-5.749999999999999713e+101,-4.470460783090063046e+02
9.999900000000000455e-01,1.464399999999999924e+00,7.213899999999999757e-01,9.997300000000000075e-01,-2.580000000000000115e+101,-4.454432573972548539e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.255246995729257264e+02
9.999799999999999800e-01,1.798300000000000010e+00,9.999900000000000455e-01,5.618699999999999806e-01,-5.959999999999999789e+103,-4.563281599335184637e+02
1.000000000000000000e+00,1.754099999999999993e+00,9.485000000000000098e-01,7.142300000000000315e-01,-2.179999999999999972e+105,-4.635270090969421517e+02
1.000000000000000000e+00,1.422099999999999920e+00,9.597900000000000320e-01,8.953999999999999737e-01,-2.230000000000000092e+102,-4.497568519563199061e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.255246995729257264e+02
1.000000000000000000e+00,1.237400000000000055e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.519999999999999652e+100,-4.414594303926197085e+02
9.982999999999999652e-01,1.316100000000000048e+00,9.335400000000000365e-01,9.999799999999999800e-01,-1.420000000000000104e+101,-4.442489923426140876e+02
1.000000000000000000e+00,1.519600000000000062e+00,1.000000000000000000e+00,8.495800000000000018e-01,-1.240000000000000066e+104,-4.577934119165859670e+02
8.114299999999999846e-01,1.548599999999999977e+00,1.000000000000000000e+00,8.093599999999999683e-01,-6.659999999999999884e+100,-4.427347473825042812e+02
9.995500000000000496e-01,1.789500000000000091e+00,9.608799999999999564e-01,8.523600000000000065e-01,-8.159999999999999537e+107,-4.753771880532683554e+02
1.000000000000000000e+00,1.096400000000000041e+00,9.998399999999999510e-01,9.382800000000000029e-01,-3.649999999999999832e+97,-4.277164521906242385e+02
1.000000000000000000e+00,1.335399999999999920e+00,1.000000000000000000e+00,7.649099999999999788e-01,-7.200000000000000348e+99,-4.382855002794556185e+02
1.000000000000000000e+00,1.339299999999999935e+00,8.659299999999999775e-01,1.000000000000000000e+00,-5.989999999999999763e+100,-4.425226912376543851e+02
1.000000000000000000e+00,1.403699999999999948e+00,1.000000000000000000e+00,6.107799999999999896e-01,-8.160000000000000540e+98,-4.339306563793755345e+02
1.000000000000000000e+00,1.471500000000000030e+00,9.999900000000000455e-01,9.698499999999999899e-01,-4.260000000000000104e+104,-4.602617274779146328e+02
8.805500000000000549e-01,1.729899999999999993e+00,9.267999999999999572e-01,9.995800000000000241e-01,-1.490000000000000089e+106,-4.673710817692429487e+02
9.889999999999999902e-01,1.161399999999999988e+00,9.540300000000000447e-01,1.000000000000000000e+00,-3.320000000000000047e+98,-4.321320976072802864e+02
1.000000000000000000e+00,1.346500000000000030e+00,1.000000000000000000e+00,9.629400000000000182e-01,-1.670000000000000005e+102,-4.491784960382332201e+02
1.000000000000000000e+00,1.632800000000000029e+00,1.000000000000000000e+00,6.548800000000000177e-01,-1.069999999999999994e+103,-4.528933362683116002e+02
9.060899999999999510e-01,3.355399999999999938e+00,1.302200000000000102e-03,9.315200000000000147e-01,-1.939999999999999911e+164,-7.349987762627880556e+02
9.087699999999999667e-01,4.788700000000000401e+00,1.749399999999999913e-03,9.289600000000000080e-01,-6.650000000000000426e+161,-7.236471234680088855e+02
9.562899999999999734e-01,4.257600000000000051e+00,7.259500000000000675e-02,9.436600000000000543e-01,-1.290000000000000060e+160,-7.157620040094324168e+02
9.073200000000000154e-01,3.195500000000000007e+00,1.297500000000000042e-03,9.352599999999999802e-01,-5.200000000000000096e+158,-7.093396964518838104e+02
9.174600000000000533e-01,2.883900000000000130e+00,1.265199999999999962e-03,9.326200000000000045e-01,-5.230000000000000123e+153,-6.863253508269222039e+02
7.517700000000000493e-01,3.876599999999999824e+00,1.654899999999999947e-03,8.891599999999999504e-01,-2.569999999999999980e+158,-7.079301909985232442e+02
9.049300000000000122e-01,5.152899999999999814e+00,1.775799999999999905e-03,9.234400000000000386e-01,-3.479999999999999984e+151,-6.763002524863651388e+02
9.040799999999999947e-01,3.852700000000000014e+00,1.709400000000000025e-03,9.091799999999999882e-01,-2.890000000000000081e+156,-6.989545518329815650e+02
