9.472399999999999709e-01,1.433300000000000018e+00,7.863299999999999734e-01,-7.630000000000000652e+100,-4.484003116503448041e+02
1.000000000000000000e+00,1.418800000000000061e+00,1.000000000000000000e+00,-1.010000000000000018e+104,-4.627767173654107751e+02
9.335299999999999709e-01,1.346400000000000041e+00,6.846600000000000463e-01,-1.600000000000000118e+98,-4.360658028462673315e+02
9.777599999999999625e-01,1.257600000000000051e+00,1.000000000000000000e+00,-3.550000000000000260e+100,-4.468700311667267329e+02
9.636400000000000521e-01,1.585700000000000109e+00,9.997300000000000075e-01,-1.050000000000000024e+106,-4.720647374040194677e+02
8.328499999999999792e-01,1.633099999999999996e+00,1.000000000000000000e+00,-4.370000000000000120e+104,-4.657063427219194409e+02
8.983600000000000474e-01,1.830400000000000027e+00,7.852299999999999836e-01,-1.219999999999999920e+106,-4.723648587931709244e+02
5.032299999999999551e-01,1.900500000000000078e+00,9.981400000000000272e-01,-2.899999999999999846e+103,-4.602810679917012067e+02
8.764100000000000223e-01,1.090100000000000069e+00,1.000000000000000000e+00,-2.330000000000000084e+96,-4.276071917509549394e+02
9.999900000000000455e-01,1.618500000000000050e+00,5.961400000000000032e-01,-5.749999999999999713e+101,-4.524397058553586817e+02
8.693100000000000271e-01,1.374300000000000077e+00,1.000000000000000000e+00,-6.590000000000000278e+100,-4.481072426567808975e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.309183271192781035e+02
9.999900000000000455e-01,1.805600000000000094e+00,5.249099999999999877e-01,-5.720000000000000043e+103,-4.616395841284997346e+02
9.819799999999999640e-01,1.705600000000000005e+00,7.269499999999999851e-01,-1.980000000000000036e+105,-4.687281805791054126e+02
9.999799999999999800e-01,1.417999999999999927e+00,8.552699999999999747e-01,-2.150000000000000044e+102,-4.550774120160073721e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.309183271192781035e+02
1.000000000000000000e+00,1.237400000000000055e+00,1.000000000000000000e+00,-3.519999999999999652e+100,-4.468530579389720856e+02
9.488900000000000112e-01,1.316699999999999982e+00,1.000000000000000000e+00,-1.370000000000000074e+101,-4.495709276254202109e+02
1.000000000000000000e+00,1.519600000000000062e+00,8.495800000000000018e-01,-1.240000000000000066e+104,-4.631870394629383441e+02
8.114299999999999846e-01,1.548599999999999977e+00,8.093599999999999683e-01,-6.659999999999999884e+100,-4.481283749288566582e+02
9.982799999999999452e-01,1.768000000000000016e+00,8.476099999999999746e-01,-1.100000000000000063e+108,-4.813681178072654347e+02
