9.948700000000000321e-01,1.425599999999999978e+00,7.985499999999999821e-01,7.503499999999999615e-01,-1.070000000000000050e+101,-4.436829958963353988e+02
1.000000000000000000e+00,1.527900000000000036e+00,1.000000000000000000e+00,6.352700000000000014e-01,-6.480000000000000140e+104,-4.611006301780803938e+02
1.000000000000000000e+00,1.364900000000000002e+00,6.664700000000000069e-01,6.273900000000000032e-01,-3.569999999999999857e+98,-4.322772992330066018e+02
9.853300000000000392e-01,1.375899999999999901e+00,9.036199999999999788e-01,5.696400000000000352e-01,-6.409999999999999735e+100,-4.426582269552648654e+02
9.268499999999999517e-01,1.604200000000000070e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.160000000000000040e+106,-4.668703695395647628e+02
8.328499999999999792e-01,1.633099999999999996e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.370000000000000120e+104,-4.603127151755670639e+02
9.687400000000000455e-01,1.863799999999999901e+00,6.819399999999999906e-01,8.959099999999999842e-01,-1.249999999999999961e+106,-4.670198166319566440e+02
5.509100000000000108e-01,1.913200000000000012e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.449999999999999927e+103,-4.552347674334504859e+02
8.764999999999999458e-01,1.090100000000000069e+00,1.000000000000000000e+00,9.995699999999999585e-01,-2.330000000000000084e+96,-4.222135642046025623e+02
1.000000000000000000e+00,1.635199999999999987e+00,6.073499999999999455e-01,8.818000000000000282e-01,-6.279999999999999533e+101,-4.472224185603479896e+02
8.954800000000000537e-01,1.382700000000000040e+00,1.000000000000000000e+00,8.647099999999999786e-01,-7.730000000000000090e+100,-4.430327261385983206e+02
1.000000000000000000e+00,1.065399999999999903e+00,9.968200000000000394e-01,8.560299999999999576e-01,-1.269999999999999953e+97,-4.256050316563764113e+02
9.992499999999999716e-01,1.784000000000000030e+00,5.608999999999999542e-01,9.990599999999999481e-01,-5.920000000000000361e+103,-4.563146918691558085e+02
9.684099999999999930e-01,1.794999999999999929e+00,6.881000000000000449e-01,8.358799999999999564e-01,-2.690000000000000117e+105,-4.639474417305676184e+02
1.000000000000000000e+00,1.420299999999999896e+00,8.577200000000000379e-01,9.815199999999999481e-01,-2.160000000000000050e+102,-4.496930652287680346e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.255246995729257264e+02
9.999900000000000455e-01,1.246399999999999952e+00,1.000000000000000000e+00,9.625000000000000222e-01,-3.580000000000000092e+100,-4.414932340142249245e+02
9.700100000000000389e-01,1.321099999999999941e+00,1.000000000000000000e+00,8.933299999999999574e-01,-1.490000000000000022e+101,-4.443452308393025305e+02
9.999299999999999855e-01,1.522000000000000020e+00,8.331100000000000172e-01,1.000000000000000000e+00,-1.240000000000000066e+104,-4.577934119165859670e+02
8.114299999999999846e-01,1.548599999999999977e+00,8.093599999999999683e-01,1.000000000000000000e+00,-6.659999999999999884e+100,-4.427347473825042812e+02
1.000000000000000000e+00,1.713300000000000045e+00,8.729400000000000492e-01,1.000000000000000000e+00,-1.139999999999999945e+108,-4.760459264261172052e+02
1.000000000000000000e+00,1.096400000000000041e+00,9.381899999999999684e-01,9.999200000000000310e-01,-3.649999999999999832e+97,-4.277164521906242385e+02
1.000000000000000000e+00,1.335399999999999920e+00,7.649099999999999788e-01,1.000000000000000000e+00,-7.200000000000000348e+99,-4.382855002794556185e+02
9.989799999999999791e-01,1.328999999999999959e+00,1.000000000000000000e+00,6.108799999999999786e-01,-1.480000000000000078e+101,-4.443317627749398184e+02
1.000000000000000000e+00,1.403699999999999948e+00,6.107900000000000551e-01,9.999900000000000455e-01,-8.160000000000000540e+98,-4.339306563793755345e+02
1.000000000000000000e+00,1.466499999999999915e+00,9.727599999999999580e-01,1.000000000000000000e+00,-4.260000000000000104e+104,-4.602617274779146328e+02
8.713800000000000434e-01,1.676500000000000101e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.669999999999999930e+106,-4.675991767821855660e+02
9.746599999999999708e-01,1.155799999999999939e+00,1.000000000000000000e+00,9.402500000000000302e-01,-3.360000000000000187e+98,-4.321560499893737415e+02
1.000000000000000000e+00,1.346500000000000030e+00,9.629400000000000182e-01,1.000000000000000000e+00,-1.670000000000000005e+102,-4.491784960382332201e+02
9.999200000000000310e-01,1.641799999999999926e+00,6.540799999999999947e-01,1.000000000000000000e+00,-1.069999999999999994e+103,-4.528933362683116002e+02
4.523499999999999743e-01,5.838799999999999990e+00,5.527300000000000546e-01,4.461700000000000110e-01,-5.259999999999999890e+126,-5.619971953025893754e+02
5.435499999999999776e-01,3.310500000000000220e+00,4.355299999999999727e-01,3.572500000000000120e-01,-6.490000000000000145e+116,-5.163657564506412427e+02
2.539199999999999791e-01,6.575000000000000178e+00,9.980599999999999472e-01,5.794200000000000461e-01,-1.640000000000000002e+122,-5.412456449888099996e+02
5.805399999999999450e-01,4.231900000000000439e+00,4.658100000000000018e-01,6.951100000000000056e-01,-1.760000000000000027e+116,-5.137558590073093683e+02
4.006199999999999761e-01,2.251799999999999802e+00,9.982299999999999507e-01,3.262500000000000209e-03,-5.449999999999999499e+117,-5.206216327925476435e+02
3.769100000000000228e-01,3.031899999999999817e+00,4.260200000000000098e-01,2.392799999999999927e-01,-1.130000000000000061e+116,-5.128696666546577489e+02
3.967800000000000216e-01,3.145399999999999974e+00,6.922599999999999865e-01,2.218199999999999894e-01,-5.649999999999999883e+111,-4.930626915495853950e+02
3.947800000000000198e-01,2.120099999999999874e+00,1.000000000000000000e+00,1.579099999999999948e-01,-7.630000000000000540e+103,-4.568221946619567007e+02
3.748400000000000065e-01,2.079299999999999926e+00,8.411600000000000188e-01,1.004099999999999993e-01,-1.809999999999999878e+113,-4.999963745218003055e+02
3.386100000000000221e-01,2.137100000000000222e+00,8.409799999999999498e-01,1.024199999999999972e-01,-7.430000000000000492e+117,-5.212414532926566153e+02
3.935400000000000009e-01,2.710300000000000153e+00,8.725300000000000278e-01,7.204999999999999599e-03,-1.570000000000000040e+110,-4.858963615120010218e+02
6.585600000000000342e-01,4.159200000000000230e+00,4.599199999999999955e-01,7.310100000000000486e-01,-1.120000000000000045e+124,-5.496932502477279741e+02
6.918100000000000360e-01,4.308200000000000252e+00,4.612600000000000033e-01,7.020499999999999519e-01,-4.939999999999999794e+128,-5.710820042834659489e+02
3.096200000000000063e-01,2.171499999999999986e+00,8.435099999999999820e-01,9.895099999999999729e-02,-1.280000000000000065e+119,-5.269344621030364806e+02
3.180299999999999794e-01,3.213499999999999801e+00,4.586899999999999866e-01,7.526299999999999657e-03,-1.539999999999999946e+119,-5.273043067800246035e+02
5.063499999999999668e-01,3.785899999999999821e+00,6.093100000000000183e-01,8.109499999999999487e-01,-1.009999999999999954e+132,-5.863278550267250466e+02
6.056599999999999762e-01,4.326600000000000001e+00,4.474099999999999744e-01,5.015800000000000258e-01,-1.659999999999999980e+127,-5.642957386398151129e+02
4.328400000000000025e-01,1.014199999999999946e+01,1.393000000000000071e-01,1.260100000000000109e-01,-1.040000000000000012e+126,-5.587553746753966379e+02
3.208799999999999986e-01,3.001300000000000079e+00,9.186900000000000066e-01,7.082100000000000062e-01,-1.780000000000000028e+115,-5.091732879318290657e+02
5.636600000000000499e-01,3.467099999999999849e+00,5.469100000000000072e-01,3.970600000000000240e-01,-6.029999999999999802e+124,-5.530600868985920897e+02
3.681499999999999773e-01,2.677000000000000046e+00,6.649699999999999500e-01,3.817999999999999727e-01,-9.199999999999999870e+113,-5.032481277993549043e+02
4.107799999999999785e-01,3.721400000000000041e+00,9.993999999999999551e-01,1.047699999999999933e-03,-3.030000000000000192e+123,-5.470785479301683836e+02
4.507300000000000195e-01,5.580899999999999750e+00,5.907200000000000228e-01,3.905699999999999728e-01,-3.560000000000000006e+130,-5.796371350827703282e+02
3.931700000000000195e-01,2.694199999999999928e+00,8.444199999999999484e-01,8.997199999999999642e-01,-3.669999999999999757e+120,-5.336462954572945137e+02
5.706999999999999851e-01,8.235900000000000887e+00,1.532100000000000128e-01,6.415100000000000247e-01,-1.150000000000000064e+125,-5.543512869478523726e+02
3.753099999999999770e-01,2.868900000000000006e+00,5.272999999999999909e-01,4.575400000000000023e-01,-5.120000000000000191e+123,-5.481277315692286720e+02
2.460199999999999887e-01,9.775800000000000267e+00,1.197099999999999970e-01,-1.790000000000000066e-21,-4.970000000000000323e+113,-5.020165605114619325e+02
4.822400000000000020e-01,2.813600000000000101e+00,9.989799999999999791e-01,3.963400000000000256e-01,-1.340000000000000126e+123,-5.454467619190514824e+02
4.616600000000000148e-01,2.800199999999999800e+00,9.989799999999999791e-01,2.029999999999999876e-05,-2.169999999999999938e+117,-5.187798559103019898e+02
1.736000000000000043e-01,2.824800000000000200e+00,8.745699999999999585e-01,8.688300000000000146e-04,-2.700000000000000234e+117,-5.192169051212179056e+02
3.617000000000000076e-02,4.765200000000000102e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.510000000000000028e+104,-4.611098680697929808e+02
7.437100000000000655e-02,4.105800000000000338e+00,9.974699999999999678e-01,4.150000000000000077e-06,-2.440000000000000198e+109,-4.821730361659027153e+02
7.704600000000000337e-02,3.871399999999999952e+00,6.459099999999999842e-01,2.931000000000000012e-03,-4.760000000000000327e+106,-4.696940248658148676e+02
5.049800000000000122e-02,3.705900000000000194e+00,6.263999999999999568e-01,7.930199999999999663e-04,-1.569999999999999922e+99,-4.352394894661319995e+02
3.495399999999999896e-02,3.100900000000000212e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.199999999999999896e+95,-4.174935722041877852e+02
6.407699999999999507e-02,3.637199999999999989e+00,5.226800000000000335e-01,2.360099999999999976e-01,-9.990000000000000215e+99,-4.389405074127325292e+02
5.418800000000000006e-02,3.484999999999999876e+00,9.413599999999999746e-01,2.180000000000000148e-20,-5.820000000000000252e+101,-4.470702791228744672e+02
4.679099999999999926e-02,3.934499999999999886e+00,9.338300000000000489e-01,1.449999999999999988e-20,-2.849999999999999966e+102,-4.502474867739369984e+02
3.127900000000000125e-02,4.817199999999999704e+00,1.000000000000000000e+00,6.926600000000000534e-01,-3.340000000000000010e+102,-4.505647903993531145e+02
7.359300000000000563e-02,3.068900000000000183e+00,6.608899999999999775e-01,5.879999999999999987e-12,-8.359999999999999416e+97,-4.293739147096286501e+02
