9.440699999999999648e-01,1.352000000000000091e+00,1.000000000000000000e+00,-4.949999999999999855e+101
4.499400000000000066e-01,8.787399999999999878e+00,3.706499999999999795e-01,-8.700000000000000694e+155
9.670399999999999829e-02,3.573999999999999844e+00,2.516300000000000203e-01,-1.939999999999999980e+100
6.016200000000000436e-01,6.288700000000000401e+00,2.111599999999999866e-01,-2.600000000000000048e+158
6.484400000000000164e-01,3.439900000000000180e+00,3.813299999999999936e-03,-7.640000000000000468e+161
4.852400000000000047e-01,3.866499999999999826e+00,4.595400000000000040e-01,-5.459999999999999890e+133
9.903300000000000436e-01,3.430299999999999905e+00,4.516499999999999959e-01,-4.920000000000000218e+149
5.777799999999999603e-01,3.571099999999999941e+00,4.603900000000000214e-01,-1.130000000000000050e+130
1.824200000000000127e-02,2.139099999999999824e+01,3.291000000000000175e-02,-4.379999999999999858e+175
5.845200000000000395e-01,3.493399999999999839e+00,4.603200000000000069e-01,-7.399999999999999594e+127
6.029400000000000315e-01,3.870400000000000063e+00,5.541899999999999604e-01,-3.650000000000000157e+151
4.236599999999999810e-01,3.948999999999999844e+00,4.833500000000000019e-01,-9.700000000000000872e+133
6.079599999999999449e-01,2.978000000000000203e+00,7.540200000000000236e-01,-3.500000000000000086e+130
5.275499999999999634e-01,2.474800000000000111e+00,2.696099999999999886e-03,-1.549999999999999931e+118
9.395200000000000218e-01,3.438099999999999934e+00,5.208300000000000152e-01,-7.420000000000000055e+143
3.518299999999999761e-01,2.910600000000000076e+00,2.923799999999999732e-01,-4.020000000000000014e+127
2.708499999999999797e-01,6.444300000000000139e+00,4.509600000000000275e-01,-4.179999999999999902e+135
2.493700000000000083e-01,4.381499999999999950e+00,8.509100000000000552e-01,-9.000000000000000009e+150
4.325200000000000156e-01,2.565399999999999903e+00,8.832399999999999973e-02,-1.009999999999999974e+119
8.236400000000000388e-01,3.451799999999999979e+00,1.759799999999999975e-01,-5.889999999999999650e+156
3.241800000000000237e-02,3.508500000000000174e+00,1.753599999999999881e-01,-1.699999999999999900e+92
9.718200000000000172e-01,3.436399999999999899e+00,3.962600000000000011e-01,-5.640000000000000393e+161
4.659200000000000008e-01,3.897899999999999920e+00,4.596399999999999930e-01,-3.140000000000000140e+127
7.795400000000000107e-01,2.358900000000000219e+00,6.612099999999999644e-01,-9.820000000000000518e+111
9.988200000000000411e-01,2.915900000000000158e+00,3.351999999999999980e-01,-1.370000000000000055e+127
2.557499999999999774e-01,5.404899999999999594e+00,2.427700000000000136e-01,-1.169999999999999966e+140
5.719600000000000239e-01,2.953699999999999992e+00,4.579299999999999690e-03,-2.409999999999999917e+126
3.520400000000000196e-01,6.272499999999999964e+00,1.616900000000000004e-01,-2.869999999999999902e+179
6.732500000000000151e-01,3.820800000000000196e+00,3.261299999999999755e-01,-2.720000000000000077e+136
9.083200000000000163e-01,1.462399999999999922e+00,7.803700000000000081e-01,-5.409999999999999913e+100
3.486199999999999716e-02,8.346099999999999353e-02,9.865899999999999670e-01,-1.429999999999999924e+87
2.888299999999999756e-01,2.407300000000000217e+00,9.930000000000000641e-07,-3.079999999999999873e+116
4.242799999999999905e-01,5.971599999999999575e+00,3.749600000000000155e-01,-2.219999999999999891e+131
1.000000000000000000e+00,4.570599999999999663e-02,4.679999999999999961e-32,-3.689999999999999930e+87
7.969399999999999817e-01,4.129299999999999748e+00,8.722499999999999698e-01,-2.510000000000000186e+146
4.870300000000000185e-01,6.285199999999999676e+00,1.925600000000000089e-01,-8.809999999999999536e+133
8.499999999999999778e-01,7.225500000000000256e-01,-1.559999999999999991e-21,-2.230000000000000114e+91
