9.480600000000000138e-01,1.434700000000000086e+00,1.000000000000000000e+00,7.854200000000000070e-01,9.854100000000000081e-01,-7.640000000000000596e+100,-4.376156760734041882e+02
1.000000000000000000e+00,1.484399999999999942e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.143600000000000172e-01,-4.249999999999999929e+104,-4.548633995768723253e+02
9.999299999999999855e-01,1.361499999999999932e+00,8.876899999999999791e-01,7.353399999999999936e-01,7.227799999999999780e-01,-3.390000000000000139e+98,-4.267802003378558311e+02
9.778499999999999970e-01,1.257600000000000051e+00,1.000000000000000000e+00,9.999900000000000455e-01,9.999900000000000455e-01,-3.550000000000000260e+100,-4.360827760740219787e+02
9.268499999999999517e-01,1.604200000000000070e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.160000000000000040e+106,-4.614767419932123858e+02
8.673399999999999999e-01,1.606999999999999984e+00,9.999400000000000510e-01,9.990900000000000336e-01,8.787099999999999911e-01,-5.030000000000000217e+104,-4.552004015792229552e+02
9.997399999999999620e-01,1.878200000000000092e+00,9.446099999999999497e-01,6.932800000000000074e-01,6.612500000000000044e-01,-2.139999999999999832e+106,-4.627015136410433911e+02
5.509100000000000108e-01,1.913200000000000012e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.449999999999999927e+103,-4.498411398870981088e+02
9.911200000000000010e-01,1.088400000000000034e+00,8.413500000000000423e-01,9.999799999999999800e-01,9.396999999999999797e-01,-2.649999999999999853e+96,-4.170773194030912236e+02
1.000000000000000000e+00,1.626800000000000024e+00,1.000000000000000000e+00,6.038499999999999979e-01,8.318200000000000038e-01,-6.519999999999999428e+101,-4.419037998049125235e+02
9.998599999999999710e-01,1.463000000000000078e+00,7.272499999999999520e-01,1.000000000000000000e+00,9.519600000000000284e-01,-2.600000000000000002e+101,-4.400650739430902831e+02
1.000000000000000000e+00,1.092400000000000038e+00,1.000000000000000000e+00,9.834600000000000009e-01,4.752399999999999958e-01,-2.400000000000000025e+97,-4.214843077837908254e+02
9.930900000000000283e-01,1.826799999999999979e+00,1.000000000000000000e+00,5.530800000000000161e-01,1.000000000000000000e+00,-5.980000000000000298e+103,-4.509412325609366690e+02
9.999900000000000455e-01,1.712099999999999955e+00,9.419499999999999540e-01,7.542400000000000215e-01,9.988000000000000211e-01,-2.129999999999999988e+105,-4.580869757564304336e+02
1.000000000000000000e+00,1.454399999999999915e+00,1.000000000000000000e+00,8.426200000000000356e-01,7.699899999999999523e-01,-3.170000000000000157e+102,-4.450666844148018413e+02
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.219999999999999968e+97,-4.201310720265733494e+02
1.000000000000000000e+00,1.279600000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.165699999999999514e-01,-7.140000000000000296e+100,-4.374803064197503204e+02
9.933999999999999497e-01,1.317600000000000104e+00,9.380800000000000249e-01,1.000000000000000000e+00,1.000000000000000000e+00,-1.420000000000000104e+101,-4.388553647962617106e+02
1.000000000000000000e+00,1.519600000000000062e+00,1.000000000000000000e+00,8.495800000000000018e-01,1.000000000000000000e+00,-1.240000000000000066e+104,-4.523997843702335899e+02
8.114299999999999846e-01,1.548599999999999977e+00,1.000000000000000000e+00,8.093599999999999683e-01,1.000000000000000000e+00,-6.659999999999999884e+100,-4.373411198361519041e+02
9.998599999999999710e-01,1.696600000000000108e+00,9.999700000000000255e-01,8.948000000000000398e-01,9.988799999999999901e-01,-1.129999999999999942e+108,-4.706346776204005096e+02
1.000000000000000000e+00,1.102600000000000025e+00,1.000000000000000000e+00,9.764899999999999691e-01,6.922199999999999465e-01,-4.759999999999999758e+97,-4.228538656455696696e+02
1.000000000000000000e+00,1.331900000000000084e+00,1.000000000000000000e+00,7.915400000000000214e-01,8.624699999999999589e-01,-7.910000000000000244e+99,-4.330799662446183333e+02
1.000000000000000000e+00,1.360500000000000043e+00,8.882299999999999640e-01,1.000000000000000000e+00,6.628300000000000303e-01,-9.270000000000000763e+100,-4.380024476262028088e+02
1.000000000000000000e+00,1.403699999999999948e+00,1.000000000000000000e+00,6.107799999999999896e-01,1.000000000000000000e+00,-8.160000000000000540e+98,-4.285370288330231574e+02
1.000000000000000000e+00,1.466499999999999915e+00,1.000000000000000000e+00,9.727599999999999580e-01,1.000000000000000000e+00,-4.260000000000000104e+104,-4.548680999315622557e+02
8.940599999999999659e-01,1.672099999999999920e+00,9.709699999999999998e-01,1.000000000000000000e+00,1.000000000000000000e+00,-1.680000000000000080e+106,-4.622174895698062187e+02
9.896599999999999842e-01,1.146200000000000108e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.337900000000000311e-01,-3.759999999999999761e+98,-4.269873784098747365e+02
1.000000000000000000e+00,1.346500000000000030e+00,1.000000000000000000e+00,9.629400000000000182e-01,1.000000000000000000e+00,-1.670000000000000005e+102,-4.437848684918808431e+02
