0.94407,0.68954,0.09826,0.61997,0.60237,0.75402,0.3293,0.61583,0.0046875,0.62712,0.69937,0.67136,0.65458,0.59804,0.63236,0.65919,0.16465,0.28362,0.27619,0.66149,0.044293,0.28113,0.70022,0.73627,0.72617,0.48731,0.65673,0.54281,0.70533,0.84679,0.00079081,0.36627,0.38445,1,0.60553,0.33542,0.85,0.70169,0.029572,0.43187,0.68986,0.42004,0.6739,0.71038,0.68397,0.66397,0.018283,0.60425,0.6211,0.62465,0.64198,0.70135,0.61686,0.48947,0.070118,0.68696,0.6694,0.53589,0.68977,0.43367,0.52352,0.58398,0.53364,0.0025611,0.62002,0.68708,0.57825,0.49457,0.69726,0.67641,0.66063,0.66683,0.6209,0.68988,0.3881,0.43832,0.54607,0.51658,0.44803,0.99786
0.94407,0.32656,0.09826,0.27277,0.29678,0.34943,0.39659,0.38966,0.037899,0.3849,0.30703,0.29821,0.39522,0.31332,0.38132,0.3088,0.36233,0.37344,0.33425,0.29528,0.032418,0.38546,0.33963,0.42788,0.43638,0.3679,0.3342,0.28414,0.32166,0.91917,0.00083469,0.33891,0.25923,1,0.37071,0.2082,0.84877,0.3398,0.013291,0.23482,0.31235,0.30225,0.31224,0.32955,0.34284,0.34598,0.016691,0.28686,0.2941,0.37745,0.38657,0.35005,0.36665,0.25939,0.07706,0.31399,0.30945,0.34915,0.32996,0.43392,0.26165,0.29166,0.24905,0.0025611,0.37101,0.32737,0.27194,0.23668,0.33865,0.34565,0.35763,0.32901,0.30886,0.31674,0.38808,0.26944,0.29392,0.25558,0.34735,0.86723
0.94408,0.65957,0.13122,0.56932,0.49412,0.5691,0.99727,0.62297,0.0094279,0.76278,0.31848,0.07802,0.97147,0.64908,0.71362,0.60793,0.78081,0.9972,0.62883,0.64221,0.90777,0.99721,0.73715,0.58512,0.99743,0.38174,0.76521,0.36895,0.61135,0.91917,0.00088671,0.5997,0.48107,1,0.99723,0.38159,0.85,0.63948,0.013312,0.28481,0.64722,0.26474,0.64244,0.72592,0.14186,0.65439,0.018613,0.64068,0.63514,0.49986,0.93932,0.62325,0.99726,0.43055,0.070112,0.46573,0.35496,0.49972,0.33227,0.43367,0.32237,0.54786,0.63766,0.0025698,0.47911,0.77464,0.4424,0.43661,0.7306,0.16876,0.69357,0.14188,0.64877,0.63118,0.38799,0.60628,0.65326,0.57278,0.34925,0.86731
0.94407,0.46254,0.09826,0.40217,0.42261,0.51144,0.61457,0.61937,0.061582,0.55536,0.47601,0.48625,0.60325,0.45488,0.61377,0.42359,0.5695,0.58605,0.46828,0.4608,0.032418,0.60375,0.52429,0.69486,0.69642,0.58136,0.56129,0.39886,0.48473,0.91916,0.00079081,0.48989,0.42803,0.14818,0.60525,0.37405,0.85,0.53439,0.010625,0.33308,0.45411,0.42349,0.45523,0.49497,0.52011,0.48335,0.011125,0.42164,0.43921,0.56585,0.62068,0.4921,0.59728,0.40667,0.070116,0.49313,0.43919,0.51647,0.49791,0.43345,0.41028,0.43444,0.38505,0.0025611,0.57097,0.58986,0.42775,0.36137,0.52116,0.53538,0.5398,0.49713,0.53494,0.46679,0.39026,0.48689,0.50272,0.42507,0.46075,0.86723
0.94407,0.66782,0.076456,0.58321,0.47514,0.62665,0.99813,0.46251,0.49722,0.80147,0.84002,0.47304,0.59139,0.64554,0.70353,0.28262,0.81624,0.9981,0.57463,0.80359,0.90715,0.99808,0.79568,0.59625,0.99831,0.53763,0.83165,0.3236,0.61794,0.91917,6.19E-13,0.65778,0.60269,1,0.99816,0.48503,0.84627,0.75234,0.3626,0.28084,0.70654,0.43089,0.6339,0.4842,0.47316,0.67723,0.012094,0.58965,0.62141,0.66427,0.99815,0.65785,0.99821,0.46679,0.07803,0.46094,0.61202,0.3358,0.43625,0.43367,0.66829,0.57019,0.60152,1,0.50984,0.99812,0.59963,0.47317,0.11774,0.48675,0.48184,0.61071,0.46866,0.65236,0.0090604,0.72688,0.64765,0.64455,0.53852,0.86733
0.94407,0.60558,0.10848,0.59101,0.58249,0.64524,0.7364,0.7239,0.26164,0.67532,0.6265,0.64413,0.71894,0.59562,0.7355,0.55299,0.69261,0.71701,0.61643,0.62774,0.90709,0.72562,0.66165,0.78927,0.79219,0.70845,0.69419,0.56805,0.63292,0.90832,0.00079081,0.61029,0.59518,1,0.72991,0.55744,0.85,0.67309,0.010625,0.53033,0.60535,0.5521,0.61508,0.63503,0.6558,0.61384,0.018188,0.58296,0.59773,0.69266,0.74686,0.61665,0.72769,0.58269,0.074995,0.64046,0.58596,0.65294,0.66011,0.43367,0.58165,0.59695,0.55578,1,0.69691,0.74015,0.60187,0.5503,0.6514,0.67832,0.6736,0.63316,0.67142,0.6171,0.39069,0.64609,0.63724,0.60513,0.58134,0.86732
0.94407,0.73035,0.09826,0.73251,0.64791,0.57716,0.99879,0.44692,0.10803,0.50541,0.81441,0.25201,0.47503,0.5285,0.62099,0.60014,0.19955,0.99878,0.23126,0.84011,0.90712,0.99876,0.15657,0.77435,0.87266,0.50072,0.48057,0.56213,0.65151,0.91917,1,0.383,0.64308,1,0.9988,0.6406,0.85,0.80872,0.013312,0.53483,0.74283,0.58195,0.78781,0.13704,0.861,0.72477,0.020747,0.48593,0.71172,0.46607,0.99881,0.47694,0.90807,0.63291,0.077136,0.3823,0.69643,0.7293,0.7194,0.43367,0.73774,0.69471,0.69304,1,0.55574,0.76064,0.73567,0.67942,0.48885,0.90534,0.48054,0.37661,0.055509,0.81262,0.38852,0.43917,0.6461,0.59196,0.65361,0.86728
0.94407,0.79748,0.096704,0.80375,0.78788,0.80734,0.84013,0.82274,0.070377,0.81894,0.80436,0.80592,0.82593,0.78684,0.83619,0.76209,0.82096,0.83514,0.80334,0.80838,0.90697,0.83232,0.81226,0.99917,0.85245,0.82818,0.82159,0.78521,0.80228,0.91917,0.90662,0.7862,0.79071,1,0.83132,0.77415,0.85,0.82331,0.010625,0.77798,0.79723,0.76801,0.80615,0.80415,0.81076,0.79373,0.019881,0.7884,0.79401,0.82607,0.84568,0.79402,0.83026,0.78834,0.070117,0.8028,0.78419,0.81332,0.82072,0.43367,0.78575,0.79783,0.78063,1,0.82343,0.84098,0.7999,0.7803,0.80768,0.82335,0.81422,0.80052,0.81405,0.80199,0.38875,0.80541,0.79713,0.79012,0.76866,0.86724
0.94407,0.89943,0.085436,0.90249,0.89617,0.90143,0.91046,0.90284,0.064177,0.90601,0.90117,0.89935,0.90484,0.89565,0.90839,0.8883,0.90473,0.90965,0.90231,0.90288,0.015763,0.90738,0.90289,0.8283,0.91252,0.90724,0.90438,0.89626,0.9001,0.53526,0.9995,0.66086,0.89744,1,0.90612,0.89262,0.84821,0.90667,0.013312,0.89493,0.89922,0.88957,0.90277,0.90235,0.90236,0.8975,0.01889,0.89818,0.89851,0.90708,0.91197,0.89814,0.906,0.89642,0.070612,0.89908,0.89514,0.90372,0.90578,0.43372,0.89617,0.89932,0.89548,1,0.90486,0.90989,0.90037,0.8964,0.90235,0.9063,0.90302,0.8991,0.9037,0.90116,0.38808,0.90197,0.89826,0.89682,0.88822,0.86723
0.94407,0.80137,0.10849,0.80333,0.79633,0.55108,0.82847,0.41681,0.11713,0.44776,0.80665,0.8129,0.31495,0.74244,0.82826,0.58552,0.52498,0.82719,0.83067,0.80993,1,0.82435,0.45622,0.46094,0.56156,0.82352,0.32721,0.79288,0.79992,0.91916,0.99794,0.55306,0.77913,1,0.82705,0.76779,0.85,0.80917,0.013311,0.79083,0.80169,0.75109,0.80767,0.40403,0.81177,0.80028,0.016343,0.80469,0.80066,0.82143,0.83043,0.52329,0.82902,0.79558,0.070116,0.51729,0.79807,0.81332,0.81631,0.43367,0.80088,0.79957,0.77545,1,0.82076,0.82938,0.80284,0.68118,0.81383,0.81595,0.3966,0.80475,0.81867,0.8077,0.38808,0.47722,0.78882,0.49109,0.63722,1
0.94407,0.69802,0.13121,0.69818,0.68314,0.71927,0.77938,0.76384,0.035492,0.74117,0.71148,0.72377,0.76621,0.69369,0.77752,0.66231,0.74913,0.76912,0.71184,0.7163,0.90709,0.7692,0.73415,0.80454,0.80843,0.76184,0.75108,0.67363,0.71184,0.91917,0.00079081,0.69687,0.68807,1,0.77329,0.67043,0.84768,0.73391,0.013311,0.65964,0.69646,0.65673,0.7097,0.71942,0.72829,0.69741,0.014218,0.68933,0.69341,0.75374,0.78517,0.703,0.7734,0.68288,0.077884,0.72022,0.68445,0.72814,0.73815,0.43367,0.68493,0.69112,0.67289,0.67363,0.75374,0.78163,0.6989,0.67707,0.7254,0.74348,0.73708,0.71015,0.74267,0.70837,0.38808,0.72223,0.70526,0.70756,0.67074,0.86771
