9.440699999999999648e-01,1.352000000000000091e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.895400000000000418e-01,3.423999999999999932e+00,4.584999999999999666e-03,2.317500000000000115e-01
9.826000000000000012e-02,3.393899999999999917e+00,4.235300000000000176e-01,4.284499999999999975e-01
7.325099999999999945e-01,4.298600000000000421e+00,6.244799999999999657e-02,8.964999999999999636e-01
4.508400000000000185e-01,7.501500000000000057e+00,1.837599999999999997e-03,7.845100000000000406e-01
5.510800000000000143e-01,3.154599999999999849e+00,1.924299999999999899e-01,7.990500000000000380e-01
9.987899999999999556e-01,3.938099999999999934e+00,4.593099999999999961e-01,9.020099999999999785e-01
5.769100000000000339e-01,4.045200000000000351e+00,6.074100000000000055e-01,7.588799999999999990e-01
2.386699999999999933e-02,2.138400000000000034e+01,5.276800000000000379e-01,7.096399999999999930e-02
4.477599999999999913e-01,3.340100000000000069e+00,4.444600000000000217e-01,8.027999999999999581e-01
3.184799999999999853e-01,3.868100000000000094e+00,7.250199999999999978e-01,5.366100000000000314e-01
2.520100000000000118e-01,3.356500000000000039e+00,5.328300000000000258e-01,9.067499999999999449e-01
4.750300000000000078e-01,3.656600000000000072e+00,9.988299999999999956e-01,9.111599999999999699e-01
3.322899999999999743e-01,3.021500000000000075e+00,6.093599999999999711e-02,1.460000000000000082e-05
6.209900000000000420e-01,3.872700000000000031e+00,5.305800000000000516e-01,9.054900000000000171e-01
2.826199999999999823e-01,3.372300000000000075e+00,4.600199999999999845e-01,3.219999999999999664e-05
5.249800000000000022e-01,3.499600000000000044e+00,4.100699999999999901e-01,8.058199999999999807e-01
9.987800000000000011e-01,3.938200000000000145e+00,2.793200000000000127e-01,9.013600000000000501e-01
3.624499999999999944e-01,2.737200000000000077e+00,2.722399999999999820e-01,7.338099999999999623e-01
8.401100000000000234e-01,4.300500000000000433e+00,1.409799999999999942e-01,8.951400000000000468e-01
3.241800000000000237e-02,3.508500000000000174e+00,1.753599999999999881e-01,1.000000000000000000e+00
9.987599999999999811e-01,4.240000000000000213e+00,4.015000000000000235e-01,9.031099999999999683e-01
4.562200000000000144e-01,3.242599999999999927e+00,3.710999999999999854e-01,7.944700000000000095e-01
7.252399999999999958e-01,2.292600000000000193e+00,7.716300000000000381e-01,6.396800000000000264e-01
8.726599999999999913e-01,3.364900000000000002e+00,3.503399999999999848e-01,9.995000000000000551e-01
5.007200000000000539e-01,4.274399999999999977e+00,3.516099999999999781e-01,9.017100000000000115e-01
6.567300000000000360e-01,3.503200000000000092e+00,4.588700000000000244e-03,2.701500000000000012e-01
5.428100000000000147e-01,3.441899999999999959e+00,4.565299999999999567e-03,1.404900000000000038e-01
6.515100000000000335e-01,3.436500000000000110e+00,2.001199999999999923e-01,2.191400000000000015e-01
9.191700000000000426e-01,1.452099999999999946e+00,8.346200000000000285e-01,8.589099999999999513e-01
7.908099999999999722e-04,2.148799999999999955e+01,1.000000000000000000e+00,5.469999999999999427e-23
2.168299999999999950e-01,4.594000000000000306e+00,2.619999999999999929e-25,5.289999999999999956e-11
3.844500000000000139e-01,3.703500000000000014e+00,3.733800000000000313e-02,7.993300000000000058e-04
1.000000000000000000e+00,1.082100000000000006e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.055300000000000127e-01,3.749499999999999833e+00,9.270599999999999952e-01,9.049500000000000322e-01
4.447699999999999987e-01,5.432000000000000384e+00,1.284700000000000009e-01,7.655699999999999728e-01
8.499999999999999778e-01,7.225500000000000256e-01,3.039999999999999973e-30,1.000000000000000000e+00
7.016900000000000359e-01,3.554800000000000182e+00,1.019700000000000051e-01,3.782699999999999951e-01
1.062500000000000076e-02,2.230700000000000127e+00,4.926900000000000029e-02,3.719999999999999870e-22
2.671700000000000186e-01,7.679800000000000182e+00,5.291900000000000076e-02,7.656899999999999817e-01
6.898600000000000287e-01,3.436599999999999877e+00,5.716099999999999653e-02,3.128099999999999770e-01
9.910099999999999465e-02,8.324799999999999756e+00,1.909200000000000064e-01,5.521599999999999842e-01
6.739000000000000545e-01,3.416100000000000136e+00,4.572599999999999582e-03,1.788500000000000090e-01
4.040300000000000002e-01,2.932500000000000107e+00,1.190999999999999975e-01,8.109600000000000142e-01
4.731600000000000250e-01,3.820899999999999963e+00,6.619399999999999729e-01,4.622600000000000042e-01
7.247700000000000253e-01,4.307400000000000340e+00,1.980200000000000016e-01,9.000500000000000167e-01
1.988099999999999937e-02,5.099599999999999689e+00,1.670000000000000069e-19,2.220000000000000027e-08
4.859299999999999731e-01,3.173799999999999955e+00,2.851500000000000146e-01,1.605600000000000083e-01
6.210999999999999854e-01,3.497300000000000075e+00,4.590699999999999642e-03,2.504000000000000115e-01
4.660699999999999843e-01,4.264100000000000001e+00,2.318399999999999905e-01,9.009300000000000086e-01
9.988099999999999756e-01,3.706900000000000084e+00,3.677599999999999758e-01,9.001900000000000457e-01
5.232900000000000329e-01,2.822200000000000042e+00,1.422700000000000076e-01,8.106100000000000527e-01
6.168599999999999639e-01,3.641999999999999904e+00,9.217100000000000293e-01,9.076999999999999513e-01
6.329099999999999726e-01,4.300699999999999967e+00,8.909699999999999565e-02,8.989700000000000468e-01
7.011799999999999977e-02,9.740600000000000369e-01,1.000000000000000000e+00,2.433700000000000030e-01
6.869600000000000151e-01,3.582100000000000062e+00,4.628400000000000396e-03,3.322800000000000198e-01
6.693999999999999950e-01,3.504300000000000193e+00,4.603399999999999680e-03,2.314499999999999891e-01
5.358899999999999775e-01,3.542300000000000004e+00,1.972700000000000009e-01,4.475600000000000134e-01
6.897699999999999942e-01,3.480700000000000127e+00,4.611200000000000195e-03,2.937600000000000211e-01
4.336699999999999999e-01,6.176099999999999923e-01,9.999000000000000110e-01,9.999500000000000055e-01
6.193400000000000016e-01,5.055100000000000371e+00,1.046600000000000030e-01,7.115799999999999903e-01
5.839800000000000546e-01,3.482099999999999973e+00,9.860299999999999621e-02,3.076999999999999735e-01
3.714899999999999869e-01,3.353400000000000158e+00,4.489199999999999614e-03,6.175000000000000488e-01
2.561100000000000182e-03,2.148799999999999955e+01,1.377099999999999991e-01,2.529799999999999827e-01
5.557400000000000118e-01,4.251299999999999635e+00,4.811099999999999821e-01,9.028399999999999759e-01
6.870800000000000241e-01,3.709099999999999842e+00,3.581799999999999984e-01,4.837099999999999733e-01
4.424000000000000155e-01,1.591999999999999993e+01,3.496200000000000089e-03,8.478700000000000125e-01
4.166300000000000003e-01,5.163299999999999557e+00,2.780699999999999839e-01,6.058799999999999741e-01
6.972599999999999909e-01,3.503600000000000048e+00,4.611299999999999601e-03,3.083099999999999730e-01
4.867500000000000160e-01,4.130499999999999616e+00,6.349500000000000144e-01,7.619099999999999762e-01
4.805400000000000227e-01,3.860399999999999832e+00,4.383400000000000074e-01,5.369699999999999473e-01
6.668300000000000338e-01,3.359500000000000153e+00,4.560299999999999770e-03,1.271200000000000108e-01
4.538099999999999912e-01,4.552399999999999558e+00,4.589099999999999846e-01,6.939300000000000468e-01
6.898800000000000487e-01,3.475499999999999812e+00,4.595499999999999759e-03,2.626800000000000246e-01
9.060399999999999704e-03,7.014100000000000001e+00,5.154999999999999583e-01,2.577300000000000142e-04
3.231399999999999828e-01,4.573299999999999699e+00,4.569099999999999828e-01,7.064300000000000024e-01
3.505900000000000127e-01,3.375399999999999956e+00,3.370400000000000063e-01,1.443700000000000018e-03
1.633100000000000107e-01,3.863300000000000178e+00,9.631000000000000671e-02,1.363800000000000082e-03
5.245800000000000463e-01,2.671199999999999797e+00,1.238200000000000064e-03,6.796600000000000419e-01
8.672299999999999454e-01,5.755299999999999860e-01,1.000000000000000000e+00,4.394600000000000173e-01
