0.98583,1.3699,1,0.89895
0.74282,4.2963,0.053648,0.93042
0.096704,3.574,0.25163,1
0.5166,7.4154,0.53653,0.52015
0.48995,7.0222,0.001823,0.93216
0.79103,4.1306,0.32109,0.52703
0.99879,3.9483,0.47085,0.94798
0.57497,4.113,0.31439,0.99756
0.028026,8.2467,0.0038436,0.2845
0.72848,3.7632,0.45137,0.58466
0.82359,4.3025,0.20904,0.93613
5.83E-01,3.84E+00,0.76922,0.67765
0.46735,3.6713,0.99878,0.84646
0.44889,3.4804,0.23153,0.99979
0.63218,3.882,0.53876,0.94812
0.41099,3.54E+00,0.33219,4.91E-01
0.46082,4.1302,0.30505,0.49494
0.99877,3.9583,0.28661,0.94795
0.70626,3.2688,0.088715,0.59842
0.72291,21.443,0.69886,0.16937
0.069759,3.0299,0.17725,0.31549
0.99876,4.2147,0.4106,0.9496
0.45682,5.3112,0.40563,0.64185
0.79617,2.4303,0.64863,0.90653
0.68767,3.7215,0.35826,0.95142
0.55249,4.2699,0.35756,0.89156
0.67738,3.7427,0.090616,0.5714
0.56665,4.2926,0.035057,0.92474
0.76514,7.0064,0.28559,0.47643
0.90832,1.4624,0.78037,1
1,21.488,1,0.00089877
0.43436,3.5048,0.45818,0.63196
0.39662,4.1058,0.34522,0.36466
1,20.943,1,1.82E-26
0.60657,3.737,0.92722,0.94433
0.47429,6.2686,0.10306,0.52854
1,0.69517,1.48E-30,0.839
0.80978,4.3025,0.18814,9.37E-01
0.79095,21.488,1,3.53E-30
0.2967,7.6718,0.037134,0.91686
0.75636,4.3016,0.12527,0.93196
0.19896,6.332,0.0032841,0.85401
0.78727,4.3001,0.1196,0.93538
0.19496,3.9986,0.92981,1
0.19438,4.1607,0.80905,0.72812
0.74368,4.3055,0.19961,0.93375
0.06757,2.3823,2.96E-07,4.43E-03
0.68782,7.0567,0.44506,0.48834
0.64662,21.4,0.55738,0.17762
0.5396,4.2695,0.24268,0.88713
0.99881,3.7219,0.38642,0.94747
0.47418,3.2419,0.50312,0.65217
0.75725,3.5366,0.87077,0.89764
0.64613,4.2993,0.080773,0.92579
0.059289,0.95293,1,1
0.25593,3.5332,0.18527,0.99802
0.7114,4.3062,1.99E-01,9.30E-01
0.77542,8.1137,0.23361,0.46245
0.84634,4.2355,0.20816,0.76893
0.43367,0.61759,1,1
0.65442,7.4668,0.11289,0.5026
0.57251,6.9867,0.18768,0.50437
0.69809,3.4819,0.0013096,0.92167
0.0029515,21.488,0.13497,-3.51E-21
0.62173,4.2597,0.48691,0.87645
0.83841,3.7015,0.47945,0.94019
0.78869,7.3833,0.05308,0.65132
0.3842,7.0668,0.59694,0.5594
0.71403,4.1179,0.22995,0.43922
0.59587,10.036,0.64263,0.66968
0.46329,3.2683,0.45986,0.64824
0.61513,12.476,0.11853,0.45904
0.36003,3.4975,0.36885,0.99835
0.82608,4.3003,0.15715,0.93669
0.017178,4.8694,0.34031,0.02178
0.324,4.2409,0.45747,0.65228
0.73488,4.0577,1.47E-01,0.43338
0.33908,3.8567,4.96E-01,6.42E-01
0.41834,2.8301,1.74E-03,0.99999
0.79423,0.5576,1,1
